YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
20140418,6409.117352,6431.0087,6217.400247,6042.439795,5932.898471,5711.323602,5693.392861,5586.725938,5610.832475,5425.811571,5340.615016,5377.278397,5272.654391,5187.277319,5239.588643,5224.755888,5140.062278,5156.20366,5061.316611,5131.582344,5113.175139,5009.205592,5185.434901,5152.391463,5130.812746,5354.816883,5485.364721,5761.986217,5924.090386,6011.072517,6181.461456,6402.721851,6984.950189,7579.416241,8177.315608,8467.897829,8660.771562,8913.60148,9064.398553,9159.740823,9407.164737,9426.16306,9635.535329,9665.95773,9783.663059,9943.827713,9853.828882,9597.89574,9007.774803,8613.557006,8607.598684,8572.069621,8528.157236,8607.950115,8799.043898,9098.54944,9266.263701,9406.209869,9394.513997,9427.384096,9473.24977,9518.372812,9551.98176,9430.997928,9472.323323,9603.660838,9602.925675,9561.515017,9540.788833,9566.062862,9359.259638,9218.748833,9112.382319,8864.669539,9138.186744,9234.724539,9470.025296,9491.099128,9453.196184,9379.192944,9315.729918,9206.695904,9238.432073,9134.909211,9140.284951,8964.790708,8922.735,8709.70069,8568.254902,8374.675494,8257.658865,8064.313421,7799.98037,7552.334326,7187.294129,6953.618898
20140419,6846.513438,6705.034573,6503.892269,6230.492919,6158.790616,5934.275871,5946.489917,5779.150658,5704.203026,5543.669869,5513.328463,5452.913759,5418.30833,5352.049473,5334.82819,5179.026596,5229.123701,5223.675502,5186.220213,5084.940864,5103.286571,5161.579885,5104.939063,5219.581423,5135.961118,5338.785305,5462.512491,5440.218981,5585.871562,5797.898915,5950.359441,6102.567088,6525.821932,7185.398264,7558.538931,7941.679425,8187.913537,8340.183652,8578.779984,8776.605082,8821.53296,8966.025033,9125.194079,9228.623142,9244.418816,9312.800033,9346.405198,9112.08773,8538.407517,8197.086924,8166.954359,8097.520789,8012.831447,8183.400806,8440.705625,8706.768865,8771.882928,8868.747516,8772.886102,8802.669079,8792.210345,8863.580132,8803.197632,8961.41181,9015.044177,8892.432879,8970.009211,8978.727862,9064.561513,8999.179342,9029.160296,8847.407516,8768.737994,8754.297895,8802.792269,8987.737319,9125.406315,9229.373437,9051.871973,9101.533257,9029.563816,8928.705641,8927.795296,8818.05648,8751.842631,8712.500789,8613.863914,8535.362105,8398.117484,8192.551398,7992.752253,7935.997747,7632.445559,7372.790139,7185.568208,6860.956932
20140420,6701.754712,6520.818963,6294.091842,6153.662032,6099.391793,5974.265576,5836.524606,5788.845905,5742.781866,5551.687986,5544.470798,5399.804901,5410.310971,5357.101718,5290.597936,5207.192583,5313.367813,5198.336677,5088.771588,5155.96213,5093.355905,5146.214309,5169.557262,5098.957073,5194.3363,5304.15,5347.94259,5376.584071,5483.287854,5601.244704,5777.536093,5773.212221,6120.544292,6605.247278,6771.061891,6946.172014,7186.915247,7345.362516,7582.381628,7718.684573,7882.598471,8094.948931,8027.30472,8154.544276,8239.665559,8371.16681,8402.232418,8348.458043,8069.102796,7652.422903,7535.718323,7492.851307,7448.295715,7613.916037,7649.087073,7885.122993,7825.766365,7920.385888,7791.00787,7737.602483,7734.415839,7841.274046,7839.473338,7954.872007,7898.008667,7974.863125,8088.544506,8193.197418,8188.228108,8282.41181,8219.553191,8192.289013,8300.386201,8208.838668,8243.08801,8381.27227,8441.094983,8508.432286,8595.941612,8526.931447,8450.331711,8477.080625,8308.472994,8328.48972,8246.798454,8321.434425,8144.469177,8181.784786,7940.563537,7717.869967,7640.861085,7437.198042,7185.483042,6841.382623,6622.276792,6441.397788
20140421,6180.494754,6172.103963,5966.662813,5940.493183,5746.132731,5550.136859,5470.46426,5453.556093,5336.468363,5355.780287,5191.128413,5198.490616,5173.447738,5188.762583,5135.840838,5027.790501,4920.098191,4910.933922,5026.935543,4898.503372,5058.651924,4987.876941,5128.587081,5070.152147,5053.604432,5311.319852,5515.695263,5694.385559,5803.223536,6069.158445,6126.537146,6424.982672,7021.321406,7759.874071,8236.434392,8649.249902,8820.791201,9202.467286,9472.532746,9630.14727,9753.048404,9849.422269,9829.235987,10005.071185,10112.615279,10184.484325,10226.813767,9959.30319,9454.125444,9056.259671,8856.723881,8859.285263,8841.727681,8931.639309,9006.272467,9448.791414,9435.763635,9620.472878,9482.618224,9544.427303,9664.354902,9611.206662,9626.907664,9702.920065,9656.992796,9726.655674,9774.627994,9750.102417,9837.370213,9779.12569,9556.340164,9353.879145,9200.429704,9202.751496,9253.066463,9530.570756,9722.858027,9720.543898,9658.372039,9685.412632,9515.410723,9503.040313,9372.396348,9291.025279,9186.358108,9210.681925,8982.198619,8814.892631,8586.380904,8418.890131,8223.016382,7886.560921,7617.655872,7494.81546,7255.46505,6975.553314
20140422,6655.382698,6587.041736,6343.76787,6199.788248,6072.236061,5973.856333,6039.752895,5931.395165,5822.914827,5698.619318,5568.863873,5572.520288,5508.120921,5478.677056,5449.387615,5335.391275,5305.090609,5363.054317,5334.093027,5418.554613,5225.052417,5289.436167,5251.260362,5312.049292,5413.282566,5575.780749,5811.974391,5947.209366,5972.203356,6194.558396,6408.977672,6643.59778,7171.635904,7799.796167,8266.554638,8645.190937,8920.872697,9176.115296,9324.690099,9495.2775,9684.246595,9791.499786,9817.825198,9810.010296,9893.950313,9900.658833,9977.77199,9657.340444,9077.078684,8734.987911,8629.207665,8418.341596,8464.673355,8491.0462,8636.872993,8890.581052,9007.797598,9098.652648,9076.746168,9197.138882,9145.324392,9107.412039,9182.028125,9169.966563,9206.537697,9311.593256,9364.759441,9417.915247,9452.526496,9495.516217,9418.959161,9259.155444,9131.696086,9015.940263,9094.798256,9255.44694,9422.192171,9480.032204,9484.289243,9358.821004,9226.42648,9101.379803,9201.132566,9076.056595,8898.656496,8834.413881,8685.719671,8570.22148,8399.13773,8161.782319,8069.754539,7838.007862,7449.496866,7110.703996,6873.110838,6689.764736
20140423,6560.830493,6362.281193,6192.409943,5950.826011,5887.276267,5728.373001,5682.600156,5514.647566,5456.312154,5454.481958,5465.111703,5375.211521,5201.256571,5313.084573,5184.450157,5132.006234,5168.254358,5019.083199,5081.764211,4995.522772,5028.471053,5188.161571,5106.474573,5147.528174,5153.049317,5278.495634,5524.160453,5575.628265,5789.612787,6016.960708,6092.043849,6518.867517,6913.507846,7548.846497,7901.347698,8227.81051,8420.547861,8624.476102,8847.168799,9042.861546,9097.102006,9268.180033,9334.664803,9430.025115,9380.001924,9464.343618,9393.902994,9190.13102,8686.90569,8309.556678,8131.146809,8082.782221,8006.519754,8078.375608,8232.614144,8601.114622,8634.640247,8787.25801,8793.056185,8719.655412,8854.120789,8821.172993,8844.775033,8846.139144,8950.453914,9107.35704,9103.057418,9135.940806,9146.082253,9331.903504,9156.818504,8980.963421,9044.847912,8946.840082,8900.391826,9099.392467,9113.441365,9135.749425,9121.739424,9125.696151,8947.437796,8960.666365,8946.439375,8939.06204,8669.451316,8599.313914,8526.525987,8328.587302,8130.781119,7936.477121,7772.739375,7489.653314,7210.062163,6920.037401,6603.158092,6515.086069
20140424,6219.72718,6005.430609,5940.131858,5914.755009,5729.915592,5523.981003,5435.284688,5351.234285,5329.123717,5198.107854,5237.954581,5233.09556,5182.493667,5012.05972,5094.258684,4967.416052,5011.866496,4960.87088,4931.176464,5024.920271,5013.575345,4917.131834,5028.02495,5063.769062,5063.47069,5205.819548,5421.413882,5640.136078,5697.751653,5968.135855,6103.561629,6293.208075,6868.088372,7449.672533,7920.851973,8169.999868,8388.812565,8678.786596,8725.033092,8939.017517,9128.594802,9192.107977,9285.926086,9354.834983,9411.721118,9572.580098,9485.987713,9187.476809,8738.551497,8240.721792,8109.259244,8017.467368,8029.919161,8142.81426,8392.809935,8717.687088,8679.578504,8856.539096,8769.283619,8804.661168,8825.382599,8827.273323,8945.850197,8966.445625,9040.999243,8999.666185,9067.759506,9144.165921,9192.443306,9248.536563,9088.813356,8976.661859,8920.146167,8865.535361,9015.138849,9062.847911,9202.184046,9259.273881,9260.661563,9113.508586,9157.558323,9022.787105,9035.695477,8959.369572,8830.683552,8787.243848,8616.969951,8386.673618,8278.860543,8135.495707,7859.147072,7730.99009,7380.589424,7112.950904,6916.143627,6620.627986
20140425,6374.145748,6289.716463,6040.289984,5864.783034,5753.586793,5831.740469,5611.434457,5589.531275,5559.050189,5407.651522,5322.222361,5309.930715,5126.744663,5110.575345,5059.782944,5006.997484,4989.832558,5097.980477,4980.248182,4979.568018,5070.607368,5085.546241,5043.1812,5229.01574,5157.023504,5246.474285,5600.654556,5653.333413,5742.16708,5921.892269,6090.526866,6328.150288,6857.891538,7468.165486,7892.096711,8179.085082,8531.929178,8775.267549,8966.690938,9134.996414,9221.446694,9278.340395,9483.900855,9459.697221,9593.376316,9650.168652,9662.276677,9424.691085,8857.209754,8422.401628,8377.979605,8345.851168,8427.646612,8386.749375,8684.605723,8942.978027,8985.250724,9038.271118,9179.201448,9125.516119,9100.796348,9187.602812,9353.219836,9319.660164,9367.314227,9380.891414,9326.916152,9548.440872,9580.27375,9481.0088,9459.016184,9302.917188,9166.169013,8959.538158,9128.6563,9216.540822,9287.98074,9470.872106,9486.637516,9428.14477,9273.126645,9329.198174,9218.888125,9082.827583,9093.119671,8935.399902,8837.945263,8756.388536,8414.156628,8259.666086,8169.171973,7909.390938,7689.23838,7454.593537,7135.141497,7003.257969
20140426,6640.075904,6470.670642,6345.135764,6166.35875,6083.332376,5967.715263,5825.206743,5711.075864,5643.444457,5565.977056,5474.338149,5401.796505,5481.706463,5368.188915,5276.045608,5246.372435,5214.693108,5170.681201,5057.024458,5173.131809,5066.252262,5253.096184,5131.455468,5084.242755,5179.238347,5245.329976,5388.877657,5528.347361,5628.782713,5804.490453,5975.301439,6241.267582,6556.629811,7178.077286,7542.564292,7892.59306,8039.564162,8442.709063,8530.862566,8652.980231,8857.515789,9040.883619,9125.54454,9215.83602,9301.950971,9507.064358,9294.585082,9035.109112,8518.635231,7959.529753,7821.298545,7818.577113,7825.493504,7956.973997,7995.529654,8175.317796,8176.970773,8238.968323,8153.88875,8151.955346,8314.209671,8243.083257,8279.560592,8268.365822,8309.040444,8459.361053,8440.033997,8647.162171,8598.51153,8700.301875,8675.636036,8411.511826,8377.02852,8277.068371,8443.536958,8704.390231,8672.912664,8852.157121,8653.390444,8636.857861,8549.696086,8543.634556,8530.764111,8472.592435,8429.2863,8295.034129,8121.889129,7917.279754,7779.725024,7713.824194,7610.887212,7335.489177,7125.795838,7010.336932,6590.000139,6357.737713
20140427,6221.799391,6062.922994,5883.588618,5822.385304,5582.547566,5520.402188,5379.309868,5393.657623,5312.085764,5208.065971,5217.892459,5005.152738,5020.171636,4903.413512,4957.415255,4931.733438,4906.259589,4918.001924,4792.340461,4800.165839,4818.174762,4871.69199,4787.137672,5014.86884,4904.681496,4990.189227,5077.640838,5223.116588,5293.690781,5372.930954,5458.90671,5682.722376,5908.915124,6478.032845,6751.250708,7008.293627,7151.934622,7420.939096,7556.712615,7749.170024,7898.723848,8072.869112,8169.056349,8228.918832,8327.412632,8420.382961,8489.522912,8343.535099,7898.402681,7593.85634,7463.524424,7358.851045,7428.346307,7544.669095,7606.641037,7836.643848,7833.392796,7901.368553,7909.579506,7875.791496,7884.474063,7834.131645,7836.189112,7875.516792,7955.397747,7939.111447,8161.77194,8152.511447,8132.066563,8268.495608,8199.15477,8169.858733,8085.491431,7973.621234,7989.02949,8110.246316,8154.714802,8377.248322,8221.737631,8306.625823,8178.257187,8088.288717,8164.862845,8095.474671,8095.646167,8061.932944,7949.720822,7718.07454,7613.891496,7458.039753,7177.651941,7072.710066,6812.120148,6533.091694,6375.063174,6100.729811
20140428,5859.080016,5741.359458,5594.389811,5390.765568,5275.327032,5198.166636,5149.105394,5083.229687,5059.073486,4908.352073,4859.972838,4849.520312,4760.533676,4821.055468,4722.426644,4690.958486,4589.914071,4681.951842,4688.672681,4729.913783,4673.102047,4644.454358,4788.924218,4708.523537,4843.425608,4944.118495,5186.449424,5393.781686,5524.03639,5782.674474,5910.112977,6079.23917,6617.896078,7347.677615,7586.612089,8070.609885,8133.568026,8490.425691,8586.272846,8776.562402,8911.858487,9038.402747,9151.833092,9313.117417,9314.543996,9487.048602,9416.163815,9128.569194,8703.215658,8186.742747,8165.250263,8048.486513,8160.222171,8287.06005,8464.548322,8796.616085,8703.515,8909.915674,8986.693405,8999.355494,8939.777221,8989.235872,9031.813537,9037.702698,9264.57852,9269.981711,9320.040016,9254.802763,9369.425723,9391.956398,9215.035576,9016.21972,8912.654178,8973.931891,8981.931481,9139.93546,9403.927944,9364.729177,9327.219277,9320.289112,9184.79699,9179.063223,9068.411152,9063.159572,8841.552402,8930.224079,8739.449523,8531.852451,8254.220312,8156.92194,7911.75056,7726.518972,7476.837286,7147.249425,6955.47412,6717.005246
20140429,6412.951859,6249.220321,6144.279416,6071.240065,5840.569021,5715.818873,5638.727056,5591.730847,5544.087163,5488.639441,5301.730238,5292.448405,5236.465049,5210.186488,5227.208339,5201.481126,5150.589688,5078.043873,5021.608594,5140.695009,5154.107878,5133.661151,5071.218371,5063.769062,5092.232451,5399.8987,5507.333766,5664.838874,5815.416727,5939.150412,6076.261464,6425.857903,6793.109021,7498.856965,7764.970839,8083.964457,8323.538355,8579.23181,8758.938569,8896.943767,9029.43694,9066.203141,9256.639458,9219.140131,9428.868487,9529.720066,9429.056958,9165.380888,8718.762236,8266.785789,8322.851595,8154.087697,8225.583487,8338.335608,8454.361382,8792.02556,8883.485017,8953.965411,9009.885329,8909.585098,8979.458175,8939.239162,8929.731513,9000.719605,9046.37023,9093.626496,9194.371957,9297.912861,9298.628042,9257.892698,9180.800493,9003.995198,8929.130016,8868.206644,9026.075017,9106.176744,9139.20505,9235.452039,9092.32204,9042.334836,8965.937927,8915.877779,8870.88074,8863.223948,8759.948339,8599.517517,8446.160905,8134.16477,7973.743454,7864.778504,7516.407854,7367.312064,7131.656481,6778.776398,6585.095625,6325.172097
20140430,6053.750189,5901.583767,5752.375263,5609.049712,5576.607286,5309.859614,5314.41454,5254.152417,5062.105124,4997.912755,4946.448338,4985.155412,4953.21176,4905.395707,4842.79278,4740.166004,4685.788774,4780.676308,4647.866333,4707.49815,4659.210871,4679.974885,4693.844721,4825.763363,4753.842228,4991.923684,5041.655099,5226.08634,5371.12074,5572.450157,5689.154252,5938.216496,6277.184063,6870.539465,7290.781974,7506.503281,7738.430378,7981.353783,8087.395444,8151.618174,8319.96051,8494.296185,8591.955494,8587.204046,8591.917664,8722.776678,8600.617303,8377.824211,7901.762664,7448.466241,7382.811694,7303.074687,7277.890674,7345.419358,7499.373684,7759.533116,7666.856891,7825.955806,7760.751727,7742.196694,7774.255,7745.695387,7762.851389,7812.667097,7862.409473,7936.152171,7974.974869,7976.664803,8000.117269,8069.94398,7987.688174,7922.603405,7850.07602,7711.744514,7748.394606,7759.558627,7804.402212,7757.883437,7686.458651,7664.390181,7627.901497,7568.547779,7595.015781,7507.52537,7394.589531,7318.896842,7281.660288,7042.919038,6947.082262,6781.796299,6680.321398,6472.161241,6193.896662,6087.445855,5798.067598,5573.390378
20140501,5330.914531,5229.059778,5080.691488,4934.544013,4800.300378,4710.088438,4551.338141,4443.015913,4464.019129,4285.603149,4285.666587,4179.259721,4172.464095,4044.618774,4037.599951,4054.949177,4011.22051,3952.383996,3909.402229,3873.387681,3848.461591,3917.606489,3899.946669,3907.889902,3800.53069,3865.69917,4045.954852,4025.835403,4093.940946,4083.181415,4143.479137,4201.768668,4250.552878,4232.880642,4418.857772,4455.840962,4558.720617,4695.041604,4797.251571,4908.801086,5115.040255,5210.475839,5286.999721,5281.069432,5346.851825,5510.490534,5652.735214,5556.746924,5550.7337,5512.874794,5253.800016,5178.384844,5084.966957,5200.405978,5048.866661,5058.216588,5006.088594,4838.376176,4761.572837,4868.943495,4899.391407,4927.562147,4852.657583,4989.117862,4980.93727,4957.120666,4986.510502,5074.634129,5318.717557,5414.26537,5535.401201,5723.51301,5871.886538,5948.8702,6073.49289,5966.066069,6183.33278,6295.650535,6069.771291,6142.670962,6118.251891,6008.914655,6089.34657,6135.517697,5967.773075,6061.933594,6010.873182,5872.554383,5852.163043,5736.36454,5566.848504,5460.353174,5415.083371,5099.991966,5032.440099,4769.968963
20140502,4528.311505,4498.346168,4314.170231,4265.369531,4023.321842,3927.809531,3825.610913,3684.150284,3841.16787,3536.475835,3533.419268,3493.694276,3383.208463,3421.652376,3486.155436,3358.096521,3465.918035,3421.299684,3277.799824,3366.016571,3386.329244,3456.84514,3413.695272,3495.549013,3541.920251,3561.615616,3743.216591,3786.918874,3916.405823,4158.060856,4140.641596,4422.080403,4606.919917,5011.63583,5235.203758,5516.404721,5567.136497,5824.974622,6032.535222,6052.18102,6202.094326,6409.235304,6553.331908,6484.868338,6653.293997,6820.230609,6764.401677,6750.293997,6590.13041,6469.045213,6231.748002,6128.886389,6220.76314,6215.90829,6197.470239,6378.1825,6342.96471,6384.075444,6322.50838,6308.04083,6257.27006,6320.541899,6459.850971,6426.406826,6410.78129,6450.403462,6716.209943,6660.428347,6645.40101,6875.627212,6859.2831,6857.43816,6874.37048,6940.71169,6961.799005,7091.589564,7163.34512,7481.089087,7441.955213,7449.418684,7386.63233,7331.176266,7291.667681,7360.163552,7185.57558,7183.648578,7135.907894,7059.900246,6929.8409,6756.89378,6652.59356,6417.92146,6174.05764,5930.75836,5845.31009,5520.68795
20140503,5489.80024,5334.96496,5072.85059,5027.90661,4805.15775,4770.37743,4600.44701,4503.98633,4400.21379,4344.20017,4393.94371,4286.77132,4294.64481,4145.03589,4192.07022,4122.43295,4199.86805,4118.32791,4109.00136,4020.70032,4088.1677,4132.1863,4183.236818,4252.481529,4262.621036,4292.992706,4449.404236,4655.639622,4600.607254,4863.303915,5005.048463,5343.908651,5666.996348,6261.104276,6496.588363,6729.459852,7020.74542,7133.451563,7431.855379,7638.825346,7866.712878,7946.939638,8002.736463,8163.649375,8137.351414,8228.98324,8318.46477,8196.9325,7672.883889,7330.054655,7296.514868,7240.364769,7239.127146,7385.057632,7333.557713,7730.622557,7714.265156,7836.601168,7702.009885,7809.196825,7809.756127,7781.584514,7735.961825,7758.140099,7864.690428,7858.552171,8006.185395,7999.705213,8066.905164,8108.526118,7960.114178,7867.612747,7824.773667,7715.453503,7784.240568,7959.356414,8138.828142,8331.431924,8421.884424,8358.060461,8295.010461,8188.131496,8192.997598,8212.908109,8125.332435,7971.960691,7913.760691,7821.393799,7646.612894,7504.496448,7271.921488,7040.534778,6888.725995,6565.637813,6345.698849,6074.461241
20140504,6021.949515,5811.188594,5685.340115,5476.113734,5374.915477,5296.675568,5121.614721,5068.368511,5053.00148,5058.996274,4922.04954,4865.279902,4753.740378,4742.740287,4668.715222,4640.614128,4696.188338,4750.802442,4670.242196,4579.802985,4674.860172,4733.123125,4719.767583,4738.146464,4749.002122,5010.438462,5035.234087,5129.087213,5342.600412,5441.369013,5646.836159,5876.077229,6252.496496,6945.864621,7357.925083,7677.083504,7919.300361,8132.543997,8277.747565,8455.311497,8632.135707,8642.835098,8740.005527,8821.779243,8943.256611,8996.773257,8970.763289,8818.685428,8231.750165,7860.70819,7812.476201,7659.919063,7636.126127,7792.756004,7765.785542,8090.891809,8215.557664,8327.07255,8133.512154,8263.796152,8227.825642,8338.142287,8374.416892,8449.586266,8547.984424,8629.208635,8591.35972,8673.166513,8836.805707,8809.369063,8840.015049,8654.584029,8642.236414,8374.067401,8388.408075,8477.997566,8585.461053,8693.312928,8587.492912,8602.175608,8475.877631,8456.257829,8402.712665,8481.848175,8362.734309,8244.406628,8080.696333,7855.602401,7729.67671,7530.40088,7358.747837,7182.240526,6852.000049,6592.759983,6303.912122,6039.855715
